ENSDARG00000027088	ptgdsb	prostaglandin D2 synthase b [Source:ZFIN;Acc:ZDB-GENE-030131-8436]	0	0	5.96	3.00	3.46	1.19	3.04	3.37	6.75	8.77	14.91	22.51	36.64	69.22	55.18	179.64	173.03	279.79	272.72	444.72	519.62	408.47	355.84	253.74	160.47	126.81	71.73	85.68	19.43	18.37	21.05	14.30	13.68	17.44	16.51	5.24	8.71	13.76	4.78	0
ENSDARG00000018119	cox5ab	cytochrome c oxidase subunit Vab [Source:ZFIN;Acc:ZDB-GENE-030131-5162]	2.02	0	9.93	22.11	14.01	12.25	10.94	11.94	11.73	12.95	25.75	27.39	41.98	48.82	70.21	89.93	97.84	127.31	159.72	125.83	173.03	161.28	170.85	107.24	102.42	68.53	52.20	49.49	32.32	23.01	29.68	15.43	19.27	7.73	6.31	15.03	8.01	10.21	5.70	0
ENSDARG00000071699	ids	iduronate 2-sulfatase [Source:ZFIN;Acc:ZDB-GENE-061215-37]	0	0	0	1.50	0	1.35	1.83	0.76	0	0.67	0.88	1.73	2.40	1.49	5.06	7.20	5.72	5.37	5.46	10.36	9.76	5.31	8.47	10.97	3.49	6.69	2.92	2.02	3.06	5.41	0	1.02	1.02	3.24	2.59	2.53	0.86	0.67	0	0
ENSDARG00000007496	ufl1	UFM1-specific ligase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1163]	0	0	0	0.37	2.51	0	1.67	0	0	0.59	1.51	0	3.14	2.98	8.12	7.55	5.81	8.71	7.64	9.11	4.61	4.00	3.02	3.50	1.43	6.65	3.34	6.30	5.52	2.89	0.58	0.51	0	0	0	4.73	0	0.47	0	0
ENSDARG00000017762	srrt	serrate RNA effector molecule homolog (Arabidopsis) [Source:ZFIN;Acc:ZDB-GENE-020419-13]	0	8.28	5.96	12.37	2.13	2.25	3.91	6.68	10.30	7.85	18.55	29.50	41.99	62.90	69.42	171.30	120.46	182.01	169.43	282.24	271.78	213.87	142.31	196.92	127.02	164.30	65.92	58.50	49.53	42.25	22.01	19.12	4.05	19.43	3.89	5.52	7.60	3.48	0	0
ENSDARG00000058950	CSPP1	centrosome and spindle pole associated protein 1 [Source:HGNC Symbol;Acc:26193]	0	0	0	0.37	0.59	0	0.46	0	0	0	0	2.78	0	0.43	0	3.74	5.37	2.47	5.36	6.61	11.57	7.19	3.78	5.43	4.92	1.81	2.24	2.53	1.53	1.02	0	0.51	0	0	0	0	0	0	0	0
ENSDARG00000094004	si:ch73-108h4.3	si:ch73-108h4.3 [Source:ZFIN;Acc:ZDB-GENE-100921-61]	0	0	0	2.25	0	0.45	0	0.38	1.43	4.85	0	4.31	8.87	0.87	1.06	7.06	2.50	3.52	4.61	6.98	8.96	5.31	5.29	4.96	2.22	3.07	3.55	4.04	0	1.26	1.10	0	0.76	0.36	4.45	0	0	1.13	0	0
ENSDARG00000059606	ccdc84	coiled-coil domain containing 84 [Source:ZFIN;Acc:ZDB-GENE-060929-1174]	0	0	0	0.75	0	1.19	0	0	0	1.25	0	0	0.74	3.85	5.12	0.78	3.93	1.85	3.87	5.73	4.61	8.00	4.53	3.50	1.43	3.62	3.13	2.26	1.53	2.94	0	0.41	0	0	0	1.18	0	0	0	0
ENSDARG00000040644	acpl2	acid phosphatase-like 2 [Source:ZFIN;Acc:ZDB-GENE-040718-127]	0	0	0	0	0.96	0	0	0	0	1.84	0	0.86	0.93	2.17	3.06	8.26	3.40	3.58	7.69	13.82	10.56	10.29	7.55	3.60	3.49	3.62	5.17	1.27	0.77	1.26	0	1.74	1.52	0	0	0	0.66	0.47	0	0
ENSDARG00000013576	gadd45bb	growth arrest and DNA-damage-inducible, beta b [Source:ZFIN;Acc:ZDB-GENE-050223-1]	0	0	0	3.75	2.13	1.35	2.50	2.28	7.43	3.25	5.44	1.91	9.62	8.13	2.12	7.27	15.56	15.44	13.58	9.99	11.50	7.24	3.78	16.52	20.00	13.50	7.05	5.79	4.11	4.33	5.61	7.06	3.55	4.50	2.87	3.72	3.90	1.33	0	0
ENSDARG00000077157	SYNPO2 (1 of 2)	synaptopodin 2 [Source:HGNC Symbol;Acc:17732]	0	0	0	0	0	0	0	0	0	0	0	0	1.85	0	0	2.33	3.49	0.56	1.49	4.77	5.48	5.93	0.76	3.02	1.27	0	0	1.27	0	1.02	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002365	cers5	ceramide synthase 5 [Source:ZFIN;Acc:ZDB-GENE-030131-1740]	0.67	0	1.99	3.75	9.28	9.11	14.23	7.11	8.52	15.52	8.89	20.98	11.84	21.43	19.41	22.74	15.83	14.32	7.84	19.47	26.48	26.93	13.00	23.50	17.63	30.88	11.07	22.23	14.34	17.06	11.50	11.45	9.63	15.46	11.50	7.32	11.09	5.20	0	0
ENSDARG00000040853	shoc2	soc-2 suppressor of clear homolog (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-050208-523]	0	8.28	1.99	4.12	0	0.90	2.21	4.12	2.49	4.76	3.64	3.73	7.59	16.77	5.24	17.86	19.14	23.58	20.84	24.84	30.55	23.11	14.81	15.03	6.82	12.07	8.35	8.29	7.29	2.28	1.10	5.32	1.52	3.77	2.59	2.08	4.11	1.33	0	0
ENSDARG00000024669	oser1	oxidative stress responsive serine-rich 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1325]	0	0	1.99	5.25	2.88	3.28	0.87	1.52	2.11	4.51	1.31	6.32	13.13	14.09	20.53	25.34	31.03	38.71	29.96	46.64	49.81	46.02	50.98	43.12	33.34	24.06	14.98	14.14	6.81	10.39	4.01	2.35	5.58	3.05	1.30	1.35	0.66	12.05	1.59	0
ENSDARG00000007198	MTA1	metastasis associated 1 [Source:HGNC Symbol;Acc:7410]	0	0	0	1.50	0	0.90	0	0.38	1.43	0.59	8.40	10.44	9.06	13.41	12.60	27.04	29.34	27.72	33.26	63.68	63.92	47.29	41.73	20.88	33.50	27.09	12.53	15.17	8.70	5.22	1.68	1.84	2.28	2.52	0	1.18	0	0	0	0
ENSDARG00000036924	TATDN1	TatD DNase domain containing 1 [Source:HGNC Symbol;Acc:24220]	0	0	0	1.50	0	0.45	1.29	0.38	1.06	0	0	0	1.85	2.11	4.06	4.09	3.40	5.31	9.38	11.75	8.49	5.31	6.96	8.42	6.35	9.00	3.71	1.51	0	0	1.10	0.41	0	0.36	0	1.18	0.66	0	0	0
ENSDARG00000053452	pop5	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050320-123]	0	0	1.99	1.87	1.92	0.45	3.95	0.38	4.60	3.01	10.15	8.05	12.58	16.69	31.95	16.87	32.10	32.60	22.33	42.69	39.58	38.47	51.17	33.17	28.57	24.32	16.65	20.24	8.58	8.77	2.26	6.74	4.31	3.41	0	0	0.86	4.14	0	0
ENSDARG00000004735	hnrnpub	heterogeneous nuclear ribonucleoprotein Ub [Source:ZFIN;Acc:ZDB-GENE-030131-6422]	0.67	8.28	11.91	50.22	9.43	30.48	39.80	34.74	33.64	51.45	74.18	110.53	161.11	237.77	348.46	585.35	613.46	674.29	711.72	941.52	949.99	1023.91	730.22	746.74	501.83	505.64	324.88	263.15	140.92	129.44	55.87	70.13	30.68	61.11	28.53	35.65	22.14	31.54	3.19	1.15
ENSDARG00000088860	CABZ01074181.1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E7F329]	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33	1.06	2.19	13.77	5.55	2.38	0.74	1.60	0.85	0.76	4.06	3.02	4.92	9.55	5.07	9.15	4.62	0	0	0	0	0	0	0	0	0	0
ENSDARG00000057105	nle1	notchless homolog 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-050522-321]	0	0	0	2.62	0	0.45	1.29	0.38	1.43	5.59	1.31	9.10	8.70	21.87	22.35	33.82	35.14	33.46	29.48	42.69	38.38	44.81	45.37	47.55	43.02	28.68	21.25	26.24	10.88	6.85	4.01	2.55	3.81	1.79	0	0.90	1.73	0.94	0	0
ENSDARG00000093584	zgc:193505	zgc:193505 [Source:ZFIN;Acc:ZDB-GENE-030131-7103]	0	0	29.79	14.24	32.19	19.72	19.85	20.90	29.04	17.70	30.79	30.08	49.95	47.98	45.01	34.94	61.62	43.40	41.68	41.29	57.83	33.85	37.66	38.72	42.05	49.93	30.17	51.81	32.12	29.39	29.30	34.35	36.51	31.81	28.01	25.62	18.61	22.68	0	0.53
ENSDARG00000059154	rragcb	Ras-related GTP binding Cb [Source:ZFIN;Acc:ZDB-GENE-070705-380]	0	0	0	1.87	1.92	2.83	0.42	1.85	0	3.59	6.46	2.68	5.92	7.26	2.12	6.78	4.74	10.99	11.61	12.49	15.24	12.27	13.46	7.98	5.08	7.95	5.01	4.04	2.06	1.68	3.35	0.51	3.81	0	2.87	1.18	1.31	0.94	0	0
ENSDARG00000040163	prim1	primase polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-990603-6]	0	0	0	4.12	1.17	0.45	0.87	2.61	0	4.51	2.19	10.73	13.13	17.50	15.23	27.75	54.74	37.96	50.54	62.08	79.96	45.75	67.14	46.25	40.49	21.66	16.49	14.90	7.34	4.20	6.64	5.21	2.53	0.72	2.87	0	1.31	0	4.11	0.62
ENSDARG00000052827	top3a	opoisomerase (DNA) III alpha [Source:ZFIN;Acc:ZDB-GENE-071212-2]	0	0	0	0	1.76	1.64	0.46	0	0.72	1.33	3.45	1.91	3.33	1.30	6.06	6.57	8.23	13.27	8.38	12.71	8.56	12.27	7.55	9.12	6.67	6.31	4.44	1.51	0	1.86	1.16	1.22	1.78	2.70	5.47	0.45	0.86	0	0	0
ENSDARG00000078785	tmem258	ransmembrane protein 258 [Source:ZFIN;Acc:ZDB-GENE-040426-1739]	0	0	3.97	21.36	10.98	22.86	22.82	19.81	18.78	28.82	27.80	48.75	54.38	81.36	64.72	121.56	129.14	168.54	161.55	201.46	179.11	196.57	163.57	113.44	109.73	125.45	86.33	98.37	53.84	48.04	33.82	35.47	26.64	26.98	43.01	24.38	18.15	16.07	0	0.53
ENSDARG00000059001	pim2	pim-2 oncogene [Source:ZFIN;Acc:ZDB-GENE-000831-6]	0	0	0	2.62	1.92	0.90	1.83	1.14	2.49	5.17	3.26	4.02	4.81	5.39	9.18	4.09	7.42	11.17	13.84	14.99	10.76	7.55	11.49	12.32	10.95	6.69	8.09	14.93	3.99	4.80	5.17	6.34	2.53	3.05	1.30	1.63	1.52	0.67	3.19	0
ENSDARG00000037794	nptx2a	neuronal pentraxin 2a [Source:ZFIN;Acc:ZDB-GENE-060707-1]	0	0	0	0.75	0	0.45	0	0	0	0	0.88	1.73	2.22	1.49	2.12	3.46	0.72	0.56	4.51	2.28	2.27	2.56	0.76	0.97	2.22	0.55	0.73	2.26	0.65	0.84	0	0.82	0	0.36	5.47	0	0	0	0	0
ENSDARG00000008832	neu1	neuraminidase 1 [Source:ZFIN;Acc:ZDB-GENE-060503-592]	0	0	3.97	4.50	0.59	5.81	3.99	6.73	2.15	11.68	8.16	14.37	13.31	5.34	13.36	7.84	16.10	11.55	9.97	7.35	11.70	17.75	22.52	11.37	13.33	22.59	19.93	19.66	3.99	10.03	6.85	10.01	3.55	13.30	13.53	23.26	17.50	0.94	0	0
ENSDARG00000078363	mcoln3a	mucolipin 3a [Source:ZFIN;Acc:ZDB-GENE-121116-4]	0	0	0	1.12	0	0.45	0.87	0.76	3.89	1.25	6.02	1.73	1.66	3.60	0	2.05	0	1.73	3.77	1.47	3.74	1.89	0	2.04	0	4.33	3.86	3.02	1.41	0.84	7.22	2.35	0.76	4.14	0	2.98	2.38	2.46	0	0
ENSDARG00000035869	azin1b	antizyme inhibitor 1b [Source:ZFIN;Acc:ZDB-GENE-030121-1]	0.67	0	5.96	15.37	8.69	15.97	14.74	10.75	9.20	9.94	23.41	23.08	25.72	36.74	45.07	71.31	86.83	98.71	91.05	133.86	120.81	107.04	103.28	110.16	124.18	62.13	52.61	42.19	25.31	23.43	19.07	19.24	20.02	17.06	32.74	23.93	23.41	9.62	0	0
ENSDARG00000025147	cd63	Cd63 antigen [Source:ZFIN;Acc:ZDB-GENE-030131-180]	0.67	0	31.77	16.49	13.11	21.67	25.30	39.67	40.58	97.50	97.45	146.93	135.21	144.20	137.87	147.20	221.70	241.17	225.00	209.08	297.99	217.59	201.15	177.85	213.56	186.06	117.74	221.20	135.73	116.17	100.77	111.13	59.12	55.37	39.12	30.12	30.72	21.59	3.19	4.06
ENSDARG00000091465	si:dkey-66a8.7	si:dkey-66a8.7 [Source:ZFIN;Acc:ZDB-GENE-131127-421]	0	0	0	4.50	3.68	4.79	4.83	6.68	2.15	5.09	4.13	5.65	5.92	9.43	9.24	7.70	6.71	7.84	11.51	6.54	4.61	2.52	8.47	9.21	9.84	14.26	10.18	6.82	5.64	14.48	11.81	5.93	2.28	4.86	8.62	6.42	11.50	3.33	0	0
ENSDARG00000069278	trmt5	TRM5 tRNA methyltransferase 5 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-5978]	0	0	0	0.75	0	0.45	0	0.76	0	0.59	3.01	4.79	6.85	6.64	6.12	15.53	15.12	14.51	13.15	15.14	11.43	12.50	35.71	24.45	17.94	9.97	10.02	2.02	6.05	5.35	2.26	0.51	0	0.72	0	0.45	0	0.94	0	0
ENSDARG00000057085	bhik	bhikhari [Source:ZFIN;Acc:ZDB-GENE-010613-1]	0	0	0	0	0	0	0	0	0	0	0	0	2.59	0	4.00	1.55	0.63	0.62	0.74	0.74	2.94	0.63	0.76	0	1.59	0	0.37	0.75	0	0	0	0.51	2.28	0	1.58	2.82	0.66	0	0	0
ENSDARG00000040650	gps1	G protein pathway suppressor 1 [Source:ZFIN;Acc:ZDB-GENE-041111-240]	0	8.28	5.96	4.50	0.96	3.44	2.54	1.14	6.00	5.09	6.07	13.12	17.39	35.06	26.77	52.45	64.74	97.16	54.57	81.84	100.35	71.02	83.35	73.28	62.86	54.19	30.07	21.71	13.86	8.95	7.50	2.97	4.81	6.11	5.47	4.62	4.15	4.81	0	0
ENSDARG00000075508	si:dkey-108k21.10	si:dkey-108k21.10 [Source:ZFIN;Acc:ZDB-GENE-131127-26]	0	0	0	1.12	1.17	0	0.87	0	3.21	0	6.90	6.04	4.07	16.10	18.29	25.57	33.44	60.90	41.21	67.16	53.29	48.36	60.21	35.57	21.27	18.34	18.68	5.28	5.40	3.91	8.83	2.56	0	1.79	0	1.18	0.86	1.41	0	0
ENSDARG00000042630	hebp2	heme binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-914]	0	0	5.96	2.62	2.88	4.93	3.87	1.14	3.21	4.42	3.69	4.02	5.18	6.58	2.06	8.12	8.58	2.96	2.28	7.13	9.36	6.74	6.80	9.63	5.40	7.03	7.78	4.79	2.06	28.89	5.75	3.06	12.94	8.09	8.34	5.07	4.35	4.66	4.78	0.53
ENSDARG00000089645	CU929307.1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F1QJT5]	0	0	0	3.00	2.88	6.74	0	2.66	0	3.17	2.19	2.68	6.29	1.92	6.30	2.19	4.11	0.56	0.79	4.26	0	3.19	2.72	2.53	4.77	6.48	2.61	5.55	2.30	3.49	5.61	8.69	7.36	4.49	11.50	3.15	0.86	1.33	0	0
ENSDARG00000077581	zzz3	zinc finger, ZZ-type containing 3 [Source:ZFIN;Acc:ZDB-GENE-030131-6450]	0	0	0	0.75	0	0.45	1.29	1.85	0	3.25	6.21	15.62	10.92	2.17	5.00	22.59	24.15	22.41	19.25	39.61	30.75	26.48	21.31	29.69	18.26	11.19	15.50	9.08	4.23	9.42	1.75	3.38	0	0	4.17	2.08	0.66	1.60	0	1.23
ENSDARG00000087392	CU929143.1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E7F017]	0	0	0	0	0	0.74	0	1.47	0.72	0	0	0	0	1.49	2.00	2.68	1.88	4.87	6.26	5.73	0.74	6.97	1.97	4.76	1.90	5.76	0.37	0	0.77	1.26	0	0.41	0	0.36	0	0	0	0	0	0
ENSDARG00000020136	ptges	prostaglandin E synthase [Source:ZFIN;Acc:ZDB-GENE-050407-2]	0	0	1.99	2.62	7.52	5.24	2.21	3.69	6.41	4.59	11.47	9.29	4.07	1.92	8.24	9.46	14.76	12.28	13.94	10.66	9.09	10.29	15.43	11.83	16.83	15.65	9.45	13.15	2.18	6.61	8.32	3.89	6.60	3.41	10.66	4.17	4.35	2.07	0	1.06
ENSDARG00000021255	arhgap22	Rho GTPase activating protein 22 [Source:ZFIN;Acc:ZDB-GENE-090313-87]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	0	1.25	1.17	1.49	5.22	5.21	4.27	0	2.04	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0.53
ENSDARG00000092467	si:ch73-46j18.5	si:ch73-46j18.5 [Source:ZFIN;Acc:ZDB-GENE-030131-7892]	0	0	1.99	7.12	5.01	8.50	6.62	7.77	11.01	5.35	19.62	18.49	35.71	41.94	35.53	118.84	64.82	98.39	99.48	114.95	112.52	192.42	87.53	106.51	50.93	61.42	58.46	42.43	19.39	17.66	7.87	5.62	5.83	2.70	2.87	7.77	7.39	6.34	8.21	0.62
ENSDARG00000032617	fgfrl1a	fibroblast growth factor receptor-like 1a [Source:ZFIN;Acc:ZDB-GENE-040128-2]	0	0	0	10.49	0	0	0	0	0	0	0	2.59	4.26	9.86	15.54	35.65	34.17	33.60	24.71	40.20	39.45	38.30	42.51	32.15	60.99	38.66	21.35	9.35	2.82	3.96	0	0	0.76	0.36	0	0	0	0.47	0	0.53
ENSDARG00000042247	ppiab	peptidylprolyl isomerase Ab (cyclophilin A) [Source:ZFIN;Acc:ZDB-GENE-030131-7459]	0	8.28	13.90	41.98	15.77	8.52	21.00	34.74	18.78	35.08	56.75	92.52	102.11	171.44	217.80	371.60	413.96	469.24	573.13	535.34	598.38	551.56	487.12	450.71	386.45	343.64	207.02	213.27	101.15	101.53	48.75	42.65	37.78	23.18	30.95	47.92	17.74	28.33	5.70	0
ENSDARG00000083189	arhgap19	Rho GTPase activating protein 19 [Source:ZFIN;Acc:ZDB-GENE-100922-157]	0	0	0	1.12	0	0	0	0	0.72	0	1.31	0.48	3.14	0.43	3.00	1.90	10.47	2.28	5.30	8.81	15.91	9.53	11.65	10.58	8.89	4.67	3.91	5.04	0	0	0	1.54	0	0.36	0	0	0	0	0	0
ENSDARG00000028415	zgc:153924	zgc:153924 [Source:ZFIN;Acc:ZDB-GENE-060929-812]	0	0	0	1.87	3.31	2.09	1.29	1.90	3.17	1.33	3.45	3.54	1.85	3.47	3.00	0.63	0	1.85	1.59	3.16	2.34	3.60	6.96	1.07	1.43	3.28	2.04	3.02	0	3.73	1.10	2.05	0.76	1.08	0	2.82	0.86	0.94	0	0
ENSDARG00000044328	ankrd46a	ankyrin repeat domain 46a [Source:ZFIN;Acc:ZDB-GENE-030131-2643]	0	0	0	1.12	0	0	0.83	1.14	3.21	0.59	5.15	2.20	3.14	7.64	5.00	9.25	17.26	4.57	8.59	8.23	34.83	12.22	14.67	12.06	8.73	4.71	8.77	4.52	3.99	0.42	1.16	3.68	0	1.08	1.30	2.53	0	1.33	0	0
ENSDARG00000012871	npepl1	aminopeptidase-like 1 [Source:ZFIN;Acc:ZDB-GENE-050417-177]	0	0	3.97	8.62	1.92	10.77	5.08	8.63	6.75	10.52	14.28	22.03	20.36	26.93	39.13	66.72	65.55	71.25	68.00	89.90	77.69	78.22	73.99	62.45	66.85	48.21	39.82	26.96	25.96	23.62	13.35	12.16	12.18	3.41	1.58	6.53	3.70	3.95	0	0
ENSDARG00000079283	si:ch211-247j9.1	si:ch211-247j9.1 [Source:ZFIN;Acc:ZDB-GENE-091204-212]	0	0	3.97	1.50	0.59	3.28	0.83	1.47	0.72	1.76	5.58	2.39	0.93	5.34	3.18	4.87	2.06	5.31	2.97	3.23	3.14	2.11	3.02	3.11	2.06	1.64	2.19	7.33	1.41	4.51	1.16	7.97	1.02	5.40	2.87	0.45	0.66	3.13	0	0
ENSDARG00000042659	thyn1	hymocyte nuclear protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1585]	0	0	0	4.12	9.22	0.45	1.33	1.14	2.49	4.34	3.06	19.25	16.47	20.15	27.89	57.18	56.25	44.26	46.36	69.49	82.77	56.13	82.30	60.61	45.25	38.20	24.95	37.67	14.99	11.12	2.84	2.45	7.60	5.39	1.30	4.17	3.49	3.21	4.11	0
ENSDARG00000037060	kmt2d	lysine (K)-specific methyltransferase 2D [Source:ZFIN;Acc:ZDB-GENE-060223-2]	0	0	0	1.12	0	0.45	4.49	0.76	3.17	2.34	0.44	6.71	5.92	6.58	13.24	10.52	26.38	18.95	20.41	18.30	22.06	27.01	8.77	18.44	4.76	9.55	9.24	2.02	2.70	2.10	0	2.76	1.02	0.36	1.30	0	0	2.66	0	0
ENSDARG00000036236	hibadha	3-hydroxyisobutyrate dehydrogenase a [Source:ZFIN;Acc:ZDB-GENE-040801-264]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06	3.60	5.63	5.31	3.18	5.07	4.48	2.11	6.66	1.65	2.22	0.72	1.46	0	1.53	1.26	0.58	0	0	0	0	0	0	0	0	0
ENSDARG00000062113	lrrc8da	leucine rich repeat containing 8 family, member Da [Source:ZFIN;Acc:ZDB-GENE-061009-26]	0	0	5.96	0	0	0	0.46	4.40	0	1.33	1.31	1.34	2.59	1.30	1.00	1.41	1.97	4.57	5.41	5.07	8.49	3.19	3.78	2.04	3.33	3.28	1.10	4.55	0.77	0	1.68	1.02	0	1.44	1.30	0	0	0	0	0.62
ENSDARG00000039743	fah	fumarylacetoacetate hydrolase (fumarylacetoacetase) [Source:ZFIN;Acc:ZDB-GENE-030131-1091]	0	0	1.99	0.37	0	1.35	2.54	2.94	0.72	3.59	2.82	1.73	2.22	3.66	1.06	1.41	2.77	2.78	0.74	0.37	2.21	4.22	1.51	1.07	7.62	0.72	0.73	7.06	3.06	2.89	2.33	2.66	2.28	1.26	4.45	2.25	0	1.33	0	0
ENSDARG00000045666	ANKRD50 (1 of 2)	ankyrin repeat domain 50 [Source:HGNC Symbol;Acc:29223]	0	0	0	1.87	0.96	1.80	2.62	0	2.15	1.25	0.88	3.26	7.77	9.43	16.23	15.82	11.27	20.68	27.37	29.47	30.02	30.57	19.21	20.50	22.06	10.31	8.67	10.34	11.00	3.31	2.84	1.22	2.79	0.36	0	1.35	1.31	0.67	0	0
ENSDARG00000076419	si:dkeyp-117b11.2	si:dkeyp-117b11.2 [Source:ZFIN;Acc:ZDB-GENE-081104-454]	0	0	0	0	0	0.45	0	0	0	0.59	1.51	0.96	0	1.30	4.06	4.24	5.99	3.52	3.02	4.92	4.55	5.71	4.69	3.99	3.02	1.64	1.10	3.53	0.77	1.44	2.77	0.41	0.76	0	0	0.45	0	0	0	0
ENSDARG00000029018	cdkn1ba	cyclin-dependent kinase inhibitor 1Ba [Source:ZFIN;Acc:ZDB-GENE-040812-3]	0	0	3.97	3.00	2.72	2.54	1.79	4.83	4.64	7.17	15.54	10.44	9.99	15.68	19.41	14.83	20.75	13.95	25.14	18.74	24.67	27.24	24.36	26.70	14.60	15.94	16.03	17.94	11.97	13.59	18.52	9.00	7.36	7.73	4.17	4.17	2.38	0.94	0	0
ENSDARG00000095897	atp5e	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit [Source:ZFIN;Acc:ZDB-GENE-110411-22]	0	0	13.90	34.86	34.64	27.03	29.94	35.50	27.23	33.89	61.79	59.27	114.68	157.19	181.70	242.25	289.87	429.04	340.55	460.18	426.89	471.24	428.21	376.11	403.69	237.32	161.15	156.94	75.23	69.80	39.88	48.16	41.62	39.01	46.90	36.71	57.70	9.47	12.76	5.20
ENSDARG00000090818	CACFD1	calcium channel flower domain containing 1 [Source:HGNC Symbol;Acc:1365]	0.67	0	0	1.50	0	0	0	0	0	0	0.88	1.82	1.48	5.58	6.12	13.84	8.32	13.02	14.00	22.56	16.98	22.56	16.48	18.26	6.03	7.57	4.23	5.55	8.34	2.05	3.29	0	3.05	0.36	0	5.91	0.66	0.47	0	0
ENSDARG00000018820	flncb	filamin C, gamma b (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-041008-175]	0	0	0	2.62	2.51	2.99	0	2.99	0.72	4.76	9.03	4.50	3.14	7.45	5.06	14.33	64.77	45.03	34.42	59.61	95.61	85.87	45.67	52.35	46.65	27.25	20.52	16.16	18.50	9.50	6.40	4.30	6.08	3.24	3.89	3.15	4.11	1.60	0	0
ENSDARG00000005476	nav3	neuron navigator 3 [Source:ZFIN;Acc:ZDB-GENE-021205-1]	0	0	0	0	0	0.74	0.91	1.14	0.72	0.59	0	1.82	0	1.06	5.00	0.63	7.06	2.35	0	2.21	2.94	1.26	0	2.04	3.18	2.36	1.46	2.26	1.41	2.52	0	1.63	1.02	3.24	2.59	1.80	3.24	0.47	0	0
ENSDARG00000043402	MRPL55	mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:16686]	0	0	1.99	0.75	0.96	0.45	1.33	1.47	0.72	3.68	3.89	2.30	8.50	11.40	11.36	20.68	30.23	34.70	22.43	31.22	44.86	39.20	31.48	32.13	25.72	22.38	15.35	11.58	8.82	11.12	7.74	2.96	1.78	0.72	1.30	2.82	3.24	4.41	0	0.62
ENSDARG00000029600	wdr32	WD repeat domain 32 [Source:ZFIN;Acc:ZDB-GENE-040426-2314]	0	0	0	2.62	0	0	0.42	0.38	1.06	1.92	3.89	2.78	6.66	5.96	9.24	11.79	12.70	15.92	18.40	22.99	22.40	17.93	16.32	20.41	9.85	11.94	3.66	7.54	2.18	2.28	0.58	0	1.02	2.34	0	2.08	0.66	0.47	0	0
ENSDARG00000041754	cct2	chaperonin containing TCP1, subunit 2 (beta) [Source:ZFIN;Acc:ZDB-GENE-020419-6]	0	0	21.84	34.11	9.59	8.52	10.41	19.86	15.65	27.24	37.75	60.91	80.48	121.09	200.02	267.00	285.26	344.67	350.34	448.32	510.39	389.51	397.19	352.30	295.34	254.67	160.02	109.53	62.36	50.17	25.50	25.66	24.36	25.72	12.23	13.06	16.92	9.22	0	0
ENSDARG00000060695	znf346	zinc finger protein 346 [Source:ZFIN;Acc:ZDB-GENE-070209-152]	0	0	0	2.25	2.88	2.09	2.08	1.14	1.06	1.92	1.94	6.52	3.33	5.96	19.47	16.52	25.13	31.73	26.20	42.32	57.83	31.51	27.97	20.88	31.44	37.40	14.36	8.32	2.06	5.83	4.45	1.63	0.76	5.39	1.58	1.63	0	0	0	0
ENSDARG00000008811	cmtm3	CKLF-like MARVEL transmembrane domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-040801-206]	0	0	0	0	0	0	1.37	0	0	1.33	0.44	0.86	0	8.46	2.00	3.46	4.47	1.85	7.64	7.49	5.28	3.37	3.02	7.86	2.70	2.69	1.67	6.33	2.06	0.84	1.75	0.51	0	0	0	0	0	0	0	0
ENSDARG00000063538	kalrnb	kalirin, RhoGEF kinase b [Source:ZFIN;Acc:ZDB-GENE-060421-7244]	0	0	1.99	0	0	0	0.91	1.47	1.43	1.17	2.82	11.50	7.59	10.43	7.18	11.58	12.25	11.29	20.30	13.15	12.37	13.48	10.28	12.83	14.61	6.86	5.74	3.77	6.17	5.04	6.27	2.35	2.28	1.08	5.47	0	0.66	0	0	0
ENSDARG00000070038	rbp2a	retinol binding protein 2a, cellular [Source:ZFIN;Acc:ZDB-GENE-020320-2]	0	0	1.99	3.75	5.75	12.68	9.20	10.75	9.92	11.27	11.41	14.56	13.69	6.20	18.41	5.93	9.30	7.59	8.43	9.70	14.58	5.31	10.74	9.42	4.76	10.68	13.10	12.88	5.28	8.58	15.82	13.58	4.05	13.84	11.22	12.95	4.35	8.45	0	0
